"","Ensembl.ID","HGNC.ID","HGNC.symbol","rank","RelEffect","AbsEffect","p"
"725","ENSG00000151694","HGNC:195","ADAM17",3,0.326680029257031,450.465605314594,0.0209424083769634
"726","ENSG00000106546","HGNC:348","AHR",3,0.323175739147181,1332.2460093295,0.0418848167539267
"727","ENSG00000073584","HGNC:11109","SMARCE1",3,0.321520704827399,2063.5445216063,0.005
"728","ENSG00000186350","HGNC:10477","RXRA",3,0.319809762092664,2120.13208151688,0.031413612565445
"729","ENSG00000070831","HGNC:1736","CDC42",3,0.278617232687627,3219.49787230449,0.0104712041884817
"730","ENSG00000125166","HGNC:4433","GOT2",3,0.251170793870006,1454.07752020738,0.045
"731","ENSG00000082701","HGNC:4617","GSK3B",3,0.246304727618952,1398.20047031722,0.02
"732","ENSG00000121570","HGNC:19200","DPPA4",3,0.237440986981242,0.775999275034665,0.025
"733","ENSG00000120949","HGNC:11923","TNFRSF8",3,0.231803334464924,22.3531108746297,0.0406091370558376
"734","ENSG00000166913","HGNC:12849","YWHAB",3,0.227842140379734,4488.77083181095,0.005
"735","ENSG00000088256","HGNC:4379","GNA11",3,0.21759852282991,1254.10159124021,0.0152284263959391
"736","ENSG00000085063","HGNC:1689","CD59",3,0.215246086655121,4482.1430656041,0.0209424083769634
"737","ENSG00000104131","HGNC:3270","EIF3J",3,0.197772108337995,1011.75896519677,0.045
"738","ENSG00000138029","HGNC:4803","HADHB",3,0.161719355691183,1184.59802104352,0.00523560209424084
"739","ENSG00000118260","HGNC:2345","CREB1",3,0.139598894406131,523.390180330952,0.005
"740","ENSG00000106052","HGNC:11575","TAX1BP1",3,0.123391050285349,1088.01088777692,0.015
"741","ENSG00000080802","HGNC:7880","CNOT4",3,-0.0766667520279346,-127.52016401645,0.015
"742","ENSG00000137500","HGNC:28108","CCDC90B",3,-0.104566018394581,-213.645320982719,0.0253807106598985
"743","ENSG00000115750","HGNC:11533","TAF1B",3,-0.1100003491469,-96.2186997220414,0.025
"744","ENSG00000131508","HGNC:12475","UBE2D2",3,-0.137745324724449,-897.786291263526,0.04
"745","ENSG00000181220","HGNC:21948","ZNF746",3,-0.172983449512043,-307.923469054203,0.04
"746","ENSG00000097033","HGNC:10833","SH3GLB1",3,-0.188330097215715,-1591.63962064939,0.0103092783505155
"747","ENSG00000135341","HGNC:6859","MAP3K7",3,-0.191674175343745,-1023.26851435768,0.0050251256281407
"748","ENSG00000166484","HGNC:6880","MAPK7",3,-0.206404337391457,-278.232380381558,0.005
"749","ENSG00000125952","HGNC:6913","MAX",3,-0.213776421109275,-1111.64144106839,0.015
"750","ENSG00000121022","HGNC:2240","COPS5",3,-0.217182950157776,-1189.66393574473,0.015
"751","ENSG00000137218","HGNC:16970","FRS3",3,-0.225261184851516,-99.1479463503851,0.015
"752","ENSG00000096717","HGNC:14929","SIRT1",3,-0.242008685348731,-560.97535093743,0.045
"753","ENSG00000111802","HGNC:17768","TDP2",3,-0.24890579711672,-806.054062562689,0.025
"754","ENSG00000030110","HGNC:949","BAK1",3,-0.256820503096015,-497.54208716139,0.005
"755","ENSG00000107614","HGNC:2977","TRDMT1",3,-0.262447218122723,-112.250990438442,0.005
"756","ENSG00000166598","HGNC:12028","HSP90B1",3,-0.273087530038492,-19208.5074957548,0.005
"757","ENSG00000167550","HGNC:21166","RHEBL1",3,-0.280025525168147,-38.0388779496785,0.00523560209424084
"758","ENSG00000056558","HGNC:12031","TRAF1",3,-0.283863352590908,-410.370579376466,0.035
"759","ENSG00000198805","HGNC:7892","PNP",3,-0.286583740786675,-1168.59885352142,0.025
"760","ENSG00000104825","HGNC:7798","NFKBIB",3,-0.296385238506924,-507.721904693916,0.00515463917525773
"761","ENSG00000075413","HGNC:6897","MARK3",3,-0.305043104181372,-1552.58892359235,0.005
"762","ENSG00000132664","HGNC:15763","POLR3F",3,-0.305745321660038,-361.675754967304,0.005
"763","ENSG00000165417","HGNC:4646","GTF2A1",3,-0.309117604616002,-1302.88472445464,0.015
"764","ENSG00000139197","HGNC:9719","PEX5",3,-0.350003960316401,-1606.62636138412,0.0101522842639594
"765","ENSG00000165916","HGNC:9549","PSMC3",3,-0.367795220449017,-3790.4489943452,0.005
"766","ENSG00000075142","HGNC:11292","SRI",3,-0.379923316441217,-4467.6963916638,0.01
"767","ENSG00000090104","HGNC:9991","RGS1",3,-0.391934142159934,-3711.52434135262,0.03
"768","ENSG00000182307","HGNC:26104","C8orf33",3,-0.395724013279675,-3148.49601093601,0.005
"769","ENSG00000163823","HGNC:1602","CCR1",3,-0.401894414660585,-563.340478464057,0.025
"770","ENSG00000116350","HGNC:10786","SRSF4",3,-0.408166632900585,-3346.90904989967,0.01
"771","ENSG00000164749","HGNC:5026","HNF4G",3,-0.41659241817906,-130.788113994199,0.005
"772","ENSG00000103365","HGNC:16064","GGA2",3,-0.425473807872715,-5717.34871436923,0.03
"773","ENSG00000127993","HGNC:21785","RBM48",3,-0.433503571580133,-780.94351343011,0.005
"774","ENSG00000106355","HGNC:17162","LSM5",3,-0.450698508928371,-1713.21867054213,0.005
"775","ENSG00000277632","HGNC:10627","CCL3",3,-0.494745565116722,-340.552155868587,0.015
"776","ENSG00000135404","HGNC:1692","CD63",3,-0.498517078397628,-32650.7538676054,0.00515463917525773
"777","ENSG00000105426","HGNC:9681","PTPRS",3,-0.508033697602539,-4655.0688658706,0.00523560209424084
"778","ENSG00000169813","HGNC:5039","HNRNPF",3,-0.525569161034021,-21939.6025885557,0.0050761421319797
"779","ENSG00000166681","HGNC:13388","BEX3",3,-0.527336910071145,-4499.08643287165,0.00523560209424084
"780","ENSG00000157613","HGNC:18856","CREB3L1",3,-0.533137162865656,-5614.01525677421,0.0207253886010363
"781","ENSG00000105649","HGNC:9777","RAB3A",3,-0.561594552041675,-530.79434028849,0.035
"782","ENSG00000119185","HGNC:23927","ITGB1BP1",3,-0.573372337730739,-3480.73973822276,0.00523560209424084
"783","ENSG00000131773","HGNC:18117","KHDRBS3",3,-0.595461408511647,-1167.76833013332,0.015
"784","ENSG00000132016","HGNC:28153","BRME1",3,-0.608904851874264,-527.261093420054,0.015
"785","ENSG00000105810","HGNC:1777","CDK6",3,-0.673419024374297,-4269.08748217732,0.035
"786","ENSG00000112773","HGNC:18345","TENT5A",3,-0.678952334159393,-6352.62822553503,0.0157068062827225
"787","ENSG00000105926","HGNC:18167","PALS2",3,-0.694202545584937,-1364.45042996294,0.005
"788","ENSG00000117154","HGNC:28246","IGSF21",3,-0.695079314158623,-1506.9111075374,0.00515463917525773
"789","ENSG00000137726","HGNC:4030","FXYD6",3,-0.702435258152875,-2324.22120549404,0.00523560209424084
"790","ENSG00000010810","HGNC:4037","FYN",3,-0.748739868861404,-6072.48542703946,0.00523560209424084
"791","ENSG00000100097","HGNC:6561","LGALS1",3,-0.759348330589846,-79640.5810092654,0.005
"792","ENSG00000115138","HGNC:9201","POMC",3,-0.773615680238211,-211.522884349985,0.015
"793","ENSG00000134460","HGNC:6008","IL2RA",3,-0.823562966183735,-1122.50815724645,0.03
"794","ENSG00000107281","HGNC:7899","NPDC1",3,-3.35418586748382,10839.6484949172,0.005
"795","ENSG00000172602","HGNC:18314","RND1",3,-9.14286867286493,1355.7644627573,0.005
"796","ENSG00000064835","HGNC:9210","POU1F1",2,1590.9442990224,3.015507525188,0.005
"797","ENSG00000171303","HGNC:6278","KCNK3",2,515.123793522568,516.669021697013,0.00515463917525773
"798","ENSG00000174827","HGNC:8821","PDZK1",2,337.723142539673,1248.81897405559,0.00523560209424084
"799","ENSG00000170091","HGNC:24955","NSG2",2,132.683386146928,442.045925444071,0.00523560209424084
"800","ENSG00000067715","HGNC:11509","SYT1",2,22.0538338166069,1977.4901249189,0.00523560209424084
"801","ENSG00000078399","HGNC:5109","HOXA9",2,17.1040904161165,186.915270013126,0.02
"802","ENSG00000184845","HGNC:3020","DRD1",2,14.7776907128459,33.9715731885438,0.00523560209424084
"803","ENSG00000176884","HGNC:4584","GRIN1",2,12.190304095256,213.761794037456,0.005
"804","ENSG00000129048","HGNC:1611","ACKR4",2,11.5849743169276,113.050218916571,0.015
"805","ENSG00000137077","HGNC:10620","CCL21",2,9.77352036358191,725.559269893674,0.00523560209424084
"806","ENSG00000197837","HGNC:20510","H4-16",2,9.11272041505743,225.326912428175,0.005
"807","ENSG00000197747","HGNC:10487","S100A10",2,7.3578298068353,10393.4688851246,0.015
"808","ENSG00000126351","HGNC:11796","THRA",2,4.55835844906311,2672.46722207574,0.00523560209424084
"809","ENSG00000109072","HGNC:12724","VTN",2,4.21196297931261,106.009400604434,0.005
"810","ENSG00000078900","HGNC:12003","TP73",2,3.47342302531861,340.712061988213,0.02
"811","ENSG00000131910","HGNC:7961","NR0B2",2,3.37517210940529,2.79245939774727,0.005
"812","ENSG00000213088","HGNC:4035","ACKR1",2,3.30764698402729,1232.18990333695,0.005
"813","ENSG00000163083","HGNC:6067","INHBB",2,3.2501234503606,1749.06484829164,0.00523560209424084
"814","ENSG00000122565","HGNC:1553","CBX3",2,2.85001374126082,11553.4870604476,0.03
"815","ENSG00000111052","HGNC:17787","LIN7A",2,2.45342211069288,610.144241975602,0.025
"816","ENSG00000180871","HGNC:6027","CXCR2",2,2.36188868524385,19.7653975584474,0.00523560209424084
"817","ENSG00000152804","HGNC:4901","HHEX",2,2.12618646326644,391.299271004646,0.0261780104712042
"818","ENSG00000159409","HGNC:11967","CELF3",2,2.063686991022,38.790827785543,0.025
"819","ENSG00000166225","HGNC:16971","FRS2",2,2.03387851550544,3683.64258035618,0.005
"820","ENSG00000116604","HGNC:6997","MEF2D",2,1.59368069561002,3618.73073469125,0.00523560209424084
"821","ENSG00000142273","HGNC:15961","CBLC",2,1.57918241143482,995.062755346116,0.005
"822","ENSG00000177885","HGNC:4566","GRB2",2,1.47711835049095,8223.43872895455,0.0261780104712042
"823","ENSG00000188257","HGNC:9031","PLA2G2A",2,1.47468509233501,506.124681871366,0.0100502512562814
"824","ENSG00000130222","HGNC:4097","GADD45G",2,1.46637722241098,641.474844754524,0.005
"825","ENSG00000104267","HGNC:1373","CA2",2,1.3824909618329,2005.86403350759,0.005
"826","ENSG00000068078","HGNC:3690","FGFR3",2,1.37895054832698,1509.73723842248,0.0157068062827225
"827","ENSG00000138795","HGNC:6551","LEF1",2,1.34566001468284,943.517459502517,0.005
"828","ENSG00000137842","HGNC:26269","TMEM62",2,1.33080154321155,1250.46486247551,0.00523560209424084
"829","ENSG00000135679","HGNC:6973","MDM2",2,1.25088224125648,3189.30406215239,0.005
"830","ENSG00000177082","HGNC:25928","WDR73",2,1.15866941203913,220.918939718115,0.01
"831","ENSG00000138794","HGNC:1507","CASP6",2,1.12410417989261,941.328059686148,0.005
"832","ENSG00000168309","HGNC:30827","FAM107A",2,1.09150096158012,340.835729113834,0.005
"833","ENSG00000204388","HGNC:5233","HSPA1B",2,1.06707966532386,3627.3915906213,0.005
"834","ENSG00000113387","HGNC:19985","SUB1",2,1.05540803091506,10264.0102759551,0.015
"835","ENSG00000150907","HGNC:3819","FOXO1",2,1.04500278569884,831.014191927242,0.005
"836","ENSG00000130669","HGNC:16059","PAK4",2,1.0221636992542,3050.99860346945,0.005
"837","ENSG00000069399","HGNC:998","BCL3",2,1.0085718066961,2883.28458189504,0.005
"838","ENSG00000072310","HGNC:11289","SREBF1",2,0.944480151867944,9578.73529564986,0.005
"839","ENSG00000102119","HGNC:3331","EMD",2,0.941844202785261,2658.29495492161,0.015
"840","ENSG00000158769","HGNC:14685","F11R",2,0.879993823841243,4863.6354931489,0.005
"841","ENSG00000134046","HGNC:6917","MBD2",2,0.809643838363364,2483.57013118266,0.02
"842","ENSG00000132002","HGNC:5270","DNAJB1",2,0.79370321830472,4572.58667097242,0.005
"843","ENSG00000179562","HGNC:19095","GCC1",2,0.779212271809916,1010.06327685474,0.005
"844","ENSG00000092010","HGNC:9568","PSME1",2,0.766681315910373,5079.20620579556,0.00515463917525773
"845","ENSG00000101665","HGNC:6773","SMAD7",2,0.691742166495681,901.423785577795,0.0209424083769634
"846","ENSG00000169429","HGNC:6025","CXCL8",2,0.659840070693803,199.345161858456,0.02
"847","ENSG00000159202","HGNC:25847","UBE2Z",2,0.654582929190497,3859.28566181759,0.005
"848","ENSG00000066027","HGNC:9309","PPP2R5A",2,0.650417715493735,2376.36947554907,0.00523560209424084
"849","ENSG00000103479","HGNC:9894","RBL2",2,0.640958283435971,1680.43800718722,0.005
"850","ENSG00000187514","HGNC:9623","PTMA",2,0.635804656455727,17010.2426544135,0.02
"851","ENSG00000058404","HGNC:1461","CAMK2B",2,0.614563533891666,204.259188060216,0.005
"852","ENSG00000169297","HGNC:7960","NR0B1",2,0.598931873049868,6.68983255892151,0.01
"853","ENSG00000175220","HGNC:673","ARHGAP1",2,0.532169509094054,4093.87351638983,0.00515463917525773
"854","ENSG00000274211","HGNC:29846","SOCS7",2,0.530487147875508,728.086452216375,0.015
"855","ENSG00000030582","HGNC:4601","GRN",2,0.499579498478881,10440.8765860715,0.0360824742268041
"856","ENSG00000115738","HGNC:5361","ID2",2,0.457917349251378,1345.6345626662,0.00523560209424084
"857","ENSG00000061273","HGNC:14067","HDAC7",2,0.450263876064121,1847.40433195419,0.005
"858","ENSG00000012983","HGNC:6867","MAP4K5",2,0.426442347709795,869.74189931866,0.005
"859","ENSG00000110321","HGNC:3297","EIF4G2",2,0.424913700953364,16013.3502660224,0.005
"860","ENSG00000198517","HGNC:6782","MAFK",2,0.42278751800391,500.539617398844,0.0104712041884817
"861","ENSG00000184110","HGNC:3279","EIF3C",2,0.403981076349296,129.565290884183,0.0103092783505155
"862","ENSG00000004478","HGNC:3720","FKBP4",2,0.403105076031438,7267.89897190535,0.0203045685279188
"863","ENSG00000197045","HGNC:4373","GMFB",2,0.400449736608501,1198.28235497501,0.005
"864","ENSG00000143761","HGNC:652","ARF1",2,0.369178630472203,11528.1827067584,0.005
"865","ENSG00000101421","HGNC:16171","CHMP4B",2,0.355935135040051,3330.22243793528,0.005
"866","ENSG00000108599","HGNC:368","AKAP10",2,0.342490399367571,437.594830581957,0.00523560209424084
"867","ENSG00000104823","HGNC:3149","ECH1",2,0.338018432079246,1597.21710425691,0.005
"868","ENSG00000179776","HGNC:1764","CDH5",2,0.332814682351265,730.767042969301,0.01
"869","ENSG00000143384","HGNC:6943","MCL1",2,0.328542666606583,7328.53723572186,0.005
"870","ENSG00000155508","HGNC:9207","CNOT8",2,0.316007160614964,1054.51481053477,0.00518134715025907
"871","ENSG00000184203","HGNC:9288","PPP1R2",2,0.312083630342412,903.205048435821,0.005
"872","ENSG00000113575","HGNC:9299","PPP2CA",2,0.290296964814576,2103.8284165982,0.015
"873","ENSG00000087074","HGNC:14375","PPP1R15A",2,0.287119728350344,774.445418880605,0.005
"874","ENSG00000152944","HGNC:11473","MED21",2,0.285891741959017,373.695806086093,0.03
"875","ENSG00000156052","HGNC:4390","GNAQ",2,0.270020387407157,1183.19053959937,0.00523560209424084
"876","ENSG00000185129","HGNC:9701","PURA",2,0.256982930794951,656.229090264404,0.0104712041884817
"877","ENSG00000078369","HGNC:4396","GNB1",2,0.255345942514505,5695.3180763859,0.00523560209424084
"878","ENSG00000141905","HGNC:7786","NFIC",2,0.244374422201146,2570.28504949144,0.045
"879","ENSG00000074319","HGNC:15971","TSG101",2,0.240431942249271,851.208885596783,0.005
"880","ENSG00000085365","HGNC:10563","SCAMP1",2,0.202076417532705,1009.48880284709,0.03
"881","ENSG00000169136","HGNC:790","ATF5",2,0.194112126774203,511.636993046349,0.015
"882","ENSG00000114738","HGNC:6888","MAPKAPK3",2,0.193637085718063,475.778819631151,0.025
"883","ENSG00000100461","HGNC:20155","RBM23",2,0.155121264457336,663.69977902872,0.025
"884","ENSG00000100603","HGNC:16696","SNW1",2,0.15474311446912,600.903924407432,0.04
"885","ENSG00000115561","HGNC:29865","CHMP3",2,0.141120277518787,709.589688900851,0.035
"886","ENSG00000007168","HGNC:8574","PAFAH1B1",2,0.11484341256605,760.255013176876,0.02
"887","ENSG00000163882","HGNC:9195","POLR2H",2,-0.129862533596953,-459.082207261877,0.005
"888","ENSG00000176896","HGNC:28277","TCEANC",2,-0.15384311260756,-53.1505168095701,0.005
"889","ENSG00000134001","HGNC:3265","EIF2S1",2,-0.184203287230742,-1495.79744170454,0.015
"890","ENSG00000163902","HGNC:10381","RPN1",2,-0.223079436030427,-6590.69274782969,0.015
"891","ENSG00000105700","HGNC:28420","KXD1",2,-0.232668265830584,-1058.5121522733,0.005
"892","ENSG00000159840","HGNC:13200","ZYX",2,-0.237516646745138,-5151.86777644942,0.0154639175257732
"893","ENSG00000154727","HGNC:4071","GABPA",2,-0.238521405079333,-850.887188649973,0.005
"894","ENSG00000103168","HGNC:11534","TAF1C",2,-0.26872867976166,-686.937541370138,0.015
"895","ENSG00000006451","HGNC:9839","RALA",2,-0.273099371475526,-1706.55556627164,0.015
"896","ENSG00000136560","HGNC:11562","TANK",2,-0.281305937812343,-1373.93223567699,0.005
"897","ENSG00000112531","HGNC:21100","QKI",2,-0.282315645846654,-2666.65876697642,0.015
"898","ENSG00000165030","HGNC:7787","NFIL3",2,-0.29379603712089,-608.322019096811,0.005
"899","ENSG00000156603","HGNC:29600","MED19",2,-0.299827753150361,-397.743568383247,0.02
"900","ENSG00000092208","HGNC:10884","GEMIN2",2,-0.310890379747246,-222.716695512485,0.015
"901","ENSG00000076984","HGNC:6847","MAP2K7",2,-0.349027776202878,-1736.77827356669,0.025
"902","ENSG00000197265","HGNC:4651","GTF2E2",2,-0.367480874783036,-994.402644896522,0.00523560209424084
"903","ENSG00000133997","HGNC:19970","MED6",2,-0.372767192064893,-915.623325083996,0.015
"904","ENSG00000077348","HGNC:24662","EXOSC5",2,-0.373212621002092,-772.699936341332,0.015
"905","ENSG00000196591","HGNC:4853","HDAC2",2,-0.375388533406099,-4072.6440057756,0.025
"906","ENSG00000070770","HGNC:2459","CSNK2A2",2,-0.386622300453839,-2153.17249082827,0.02
"907","ENSG00000221823","HGNC:9317","PPP3R1",2,-0.386854376240101,-2942.74847330885,0.005
"908","ENSG00000025156","HGNC:5225","HSF2",2,-0.414549324453996,-668.283249422369,0.005
"909","ENSG00000110711","HGNC:358","AIP",2,-0.429084324287802,-2757.65003573859,0.005
"910","ENSG00000115041","HGNC:15523","KCNIP3",2,-0.441091664002079,-282.057892511545,0.005
"911","ENSG00000214078","HGNC:2314","CPNE1",2,-0.460324267029407,-6244.9245500071,0.005
"912","ENSG00000170035","HGNC:12479","UBE2E3",2,-0.468287292066915,-1996.95201152531,0.00523560209424084
"913","ENSG00000141985","HGNC:10830","SH3GL1",2,-0.492894962464612,-5455.84548062669,0.005
"914","ENSG00000137193","HGNC:8986","PIM1",2,-0.514190456220885,-2190.05058012143,0.005
"915","ENSG00000183386","HGNC:3704","FHL3",2,-0.519532730968667,-2163.48442400988,0.03
"916","ENSG00000172466","HGNC:13032","ZNF24",2,-0.522651219573113,-8956.55587094873,0.0050761421319797
"917","ENSG00000166949","HGNC:6769","SMAD3",2,-0.533371538125498,-4509.15185526761,0.005
"918","ENSG00000204632","HGNC:4964","HLA-G",2,-0.555369448249631,-344.298636177561,0.0157068062827225
"919","ENSG00000260027","HGNC:5118","HOXB7",2,-0.566269072909837,-738.481126379396,0.035
"920","ENSG00000173726","HGNC:20947","TOMM20",2,-0.568599733898912,-27770.0546225417,0.005
"921","ENSG00000108700","HGNC:10635","CCL8",2,-0.570145362748297,-334.940725730771,0.005
"922","ENSG00000204531","HGNC:9221","POU5F1",2,-0.581868640660948,-76.3867151626432,0.005
"923","ENSG00000112559","HGNC:6967","MDFI",2,-0.624757130354213,-4531.148404808,0.0157068062827225
"924","ENSG00000166592","HGNC:10446","RRAD",2,-0.628618377954081,-300.847230860398,0.0360824742268041
"925","ENSG00000007968","HGNC:3114","E2F2",2,-0.64604909308912,-1164.24596930461,0.01
"926","ENSG00000253293","HGNC:5100","HOXA10",2,-0.696124318997036,-521.083223143203,0.005
"927","ENSG00000101400","HGNC:11167","SNTA1",2,-0.738201155209219,-3436.34073655699,0.0418848167539267
